"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2015-10-20","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-10-21","GLD","47.00","35.80","39.95","39.95","39.95","0.00","3.35","","0","","39.95"
"2015-10-22","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-10-23","GLD","47.00","35.80","39.95","39.95","39.95","0.00","35.00","","0","","39.95"
"2015-10-26","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-10-27","GLD","47.00","35.80","39.95","39.95","39.95","0.00","35.00","","0","","39.95"
"2015-10-28","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-10-29","GLD","47.00","35.80","39.95","39.95","39.95","0.00","35.00","","0","","39.95"
"2015-10-30","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-02","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-03","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-04","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-05","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-06","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-09","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-10","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-11","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-12","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-13","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-16","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-17","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-18","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","39.95","100","","39.95"
"2015-11-19","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-20","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-23","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-24","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-25","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-26","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-27","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-11-30","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-12-01","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-12-02","GLD","47.00","35.80","39.95","39.95","39.95","0.00","35.00","","0","","39.95"
"2015-12-03","GLD","47.00","35.80","39.95","39.95","39.95","0.00","35.00","","0","","39.95"
"2015-12-07","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-12-08","GLD","47.00","35.80","39.95","39.95","39.95","0.00","","","0","","39.95"
"2015-12-09","GLD","47.00","35.80","39.95","39.95","39.00","-0.95","","39.00","40","","39.00"
"2015-12-10","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-11","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-14","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-15","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-16","GLD","47.00","35.80","39.00","39.00","39.00","0.00","37.00","39.00","0","","39.00"
"2015-12-17","GLD","47.00","35.80","39.00","39.00","39.00","0.00","38.99","","0","","39.00"
"2015-12-18","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-21","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-22","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-23","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","39.00","0","","39.00"
"2015-12-24","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","39.00","0","","39.00"
"2015-12-29","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-30","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2015-12-31","GLD","47.00","35.80","39.00","39.00","39.00","0.00","","","0","","39.00"
"2016-01-04","GLD","39.00","39.00","39.00","39.00","39.00","0.00","35.00","","0","","39.00"
"2016-01-05","GLD","39.00","39.00","39.00","39.00","39.00","0.00","35.00","","0","","39.00"
"2016-01-06","GLD","39.00","39.00","39.00","39.00","39.00","0.00","","","0","","39.00"
"2016-01-07","GLD","39.00","39.00","39.00","39.00","39.00","0.00","35.00","","0","","39.00"
"2016-01-08","GLD","39.00","39.00","39.00","39.00","39.00","0.00","","","0","","39.00"
"2016-01-11","GLD","39.00","39.00","39.00","39.00","39.00","0.00","38.00","","0","","39.00"
"2016-01-12","GLD","39.00","39.00","39.00","39.00","39.00","0.00","","39.00","0","","39.00"
"2016-01-13","GLD","39.00","38.80","39.00","39.00","38.80","-0.20","","38.80","26","","38.80"
"2016-01-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2016-01-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-21","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-25","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-28","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-01-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-02","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2016-02-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2016-02-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2016-02-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2016-02-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-12","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-16","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-17","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-23","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-24","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-25","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-02-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-02","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-16","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-17","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-21","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-23","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-24","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-30","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-03-31","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-06","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-07","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-12","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-13","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-21","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-25","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-28","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-04-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-06","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-12","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-13","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-16","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-17","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-23","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-24","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-30","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-05-31","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-02","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-06","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-07","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-13","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-16","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-17","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-21","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-23","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-24","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-28","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-06-30","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-07","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-12","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-13","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-21","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-25","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-28","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-07-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-02","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-12","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-16","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-17","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-23","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-24","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-25","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-30","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-08-31","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-02","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-06","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-07","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-13","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-16","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-22","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-23","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-28","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-29","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-30","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-09-30","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-05","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-06","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-07","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-12","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-13","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-17","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-18","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-19","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-20","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-21","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-24","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-25","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-26","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-27","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-28","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-10-31","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-01","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-02","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-03","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-04","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-07","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-08","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-09","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-10","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-11","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-14","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2016-11-15","GLD","39.00","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
